g1,g2,b1,b2,exp_val
"[1.2467311386543278, 0.5165231164685922]","[0.2921146562482041, 0.6421868226121838]",7.847306957037985
"[1.3344693118626916, 0.2603842559732081]","[0.574920889819105, 0.509824825825803]",7.044730929681555
"[1.4773976262827677, 1.494379208194064]","[0.3384051906434411, 0.24654741145289266]",8.311222345915368
"[0.316989529010862, 1.3500357619480463]","[0.2653529410509577, 0.7680392129992344]",7.040126978456567
"[0.8660606774761052, 0.9198356868618764]","[0.3456380866426969, 0.4808932418287799]",8.534340797162137
"[0.23632701493220515, 1.417962089593231]","[0.19808700825787895, 0.6884773570074207]",7.845902360168122
"[1.4689068353271195, 1.0670093967597767]","[0.7354911810025834, 0.7774419777982668]",7.239076649277364
"[0.4330303387380526, 0.6806784082777886]","[0.4027779650368175, 0.35504085144172937]",9.692623957620924
"[1.5382482947982457, 1.13352059257902]","[0.3485312450423992, 0.47149047702974745]",8.0521873738898
"[0.9651199052919995, 0.48255995264599977]","[0.5691345730197004, 0.5199508802247611]",7.233007726335976
"[1.3075818071698058, 0.49388100725353057]","[0.5814304962184352, 0.7564665794004252]",7.47427064023582
"[1.5495693494057765, 1.100972560582369]","[0.773825529798639, 0.6139785282150862]",7.096820829275017
"[0.9736106962476476, 1.2849396979547443]","[0.7268117058034764, 0.42158349463488254]",8.745257233499306
"[1.5623055358392486, 1.4292831442007619]","[0.5944497090170956, 0.11707857306621422]",8.2803932512111
"[0.6127520806326039, 0.6184126079363692]","[0.7767186881983413, 0.4092875714361477]",9.130660276823054
"[0.7089810447966155, 1.328808784558926]","[0.19519384985817664, 0.21833911705579515]",9.883015594776746
"[0.788228427049331, 0.6721876173221405]","[0.7817817153978204, 0.7412774978019879]",7.93328780219742
"[0.2320816194543811, 0.5618073348987153]","[0.7694857921990855, 0.7492336834011694]",7.804079055018484
"[0.3410467700518649, 0.3919915157857535]","[0.20170345625750682, 0.3000708418473854]",10.178855058257104
"[1.011819255548064, 1.2410706113505625]","[0.1872376642589953, 0.2747557058499902]",9.16941643849397
"[1.4561706488936474, 0.6396395853254895]","[0.7181322306043695, 0.2979009730476087]",7.2573283627546274
"[1.3599416847296357, 0.34670729735563033]","[0.4736603458295242, 0.3912053314380083]",7.6817964700849295
"[1.5608904040133071, 1.146256779012492]","[0.7398309186021368, 0.06934145947112608]",8.133551804178051
"[1.1703140200534952, 1.3924897167262869]","[0.14890331546293967, 0.3709532226400921]",8.645448755077386
"[0.5660527303765392, 1.483058153586533]","[0.22701859225490206, 0.616148397014863]",7.956586273128624
"[0.5179382482945335, 1.1066330878861343]","[0.32176952984515284, 0.3347887426438132]",9.991422721902577
"[0.8236067226978647, 0.918420555035935]","[0.6204881346144164, 0.2711392578503623]",9.525735650411201
"[1.05993373763007, 1.0302159692853015]","[0.4020546754368919, 0.07729764507030742]",9.416988886745635
"[0.694829726537202, 1.1972015247463808]","[0.5539454914212633, 0.5394796994227518]",8.375498755249017
"[1.0415370238928323, 0.3636888792669265]","[0.4280931010342127, 0.21978569625564628]",8.194993121243149
"[1.4604160443714715, 1.5170213174091254]","[0.5119946946255798, 0.7817817153978204]",7.967629438525384
"[0.2943474197958005, 1.4207923532451137]","[0.12865120666502344, 0.27258583705021344]",8.982273783724969
"[0.36510401109286783, 1.3967351122041107]","[0.46787402903011954, 0.07874422427015859]",10.164959892221441
"[0.9679501689438822, 0.475484293516293]","[0.4129040194357756, 0.3774628290394223]",7.848215016197761
"[0.8745514684317532, 0.3141592653589793]","[0.13443752346442808, 0.23931451545363688]",9.519230248708435
"[0.49954153455729594, 1.2934304889103925]","[0.24727070105281826, 0.41507388823555236]",9.240961875890198
"[1.100972560582369, 1.3372995755145742]","[0.7369377602024345, 0.5517756226214866]",8.419716816475951
"[1.2071074475279702, 0.9070995004284043]","[0.06789488027127491, 0.7282582850033276]",8.272040967559217
"[1.4604160443714715, 0.6283185307179586]","[0.7514035522009461, 0.5503290434216355]",6.373834302818051
"[0.25613886049538404, 0.7712468451380349]","[0.7340446018027322, 0.19736371865795338]",9.922824788985649
"[0.6467152444551962, 0.23066648762843978]","[0.6052990530159793, 0.6776280130085371]",6.504934952466545
"[0.6651119581924337, 1.3953199803781695]","[0.20025687705765569, 0.13516081306435368]",10.102252361276397
"[1.5028699991497119, 0.8929481821689907]","[0.2458241218529671, 0.42592323223443596]",8.004580435026739
"[0.6990751220150261, 1.5693811949689553]","[0.7391076290022113, 0.15468963226234428]",7.146018188105218
"[0.4443513933455834, 0.6665270900183751]","[0.25812004505170194, 0.342021638643069]",9.75098703770756
"[0.7033205174928501, 1.393904848552228]","[0.30441057944693894, 0.09754975386822361]",10.501494001200722
"[0.8787968639095773, 1.1703140200534952]","[0.6371237954127047, 0.5843236546181375]",8.286847370274517
"[0.601431026025073, 1.495794340020005]","[0.7608063169999786, 0.2747557058499902]",7.686429533854215
"[1.3981502440300522, 1.1547475699681402]","[0.5814304962184352, 0.19447056025825105]",8.383529710709798
"[0.3849158566560468, 0.17972174189455123]","[0.11201554586673518, 0.4244766530345848]",9.556374048926276
"[0.6353941898476654, 0.7372836813154424]","[0.3738463810397944, 0.7239185474037741]",6.668349849616906
"[1.5240969765388321, 1.320317993603278]","[0.35142440344210146, 0.41579717783547787]",8.113091099696495
"[1.2000317883982634, 0.4981264027313546]","[0.5336933826233471, 0.7825050049977459]",7.590539840973264
"[1.3118272026476299, 1.3472054982961637]","[0.6118086594153095, 0.5127179842255054]",8.233228341717522
"[1.4009805076819348, 0.8349277773053955]","[0.1445635778633862, 0.18796095385892087]",8.379667963786009
"[0.27736583788450425, 0.7500198677489146]","[0.5611783874205191, 0.3846957250386781]",10.060958404136239
"[1.2184285021355008, 0.8943633139949322]","[0.5741976002191794, 0.2812653122493204]",8.5845873293355
"[1.5014548673237706, 0.38916125213387076]","[0.7195788098042206, 0.2653529410509577]",7.474898578112146
"[1.016064651025888, 1.556645008535483]","[0.3376819010435155, 0.4201369154350314]",8.67988732195136
"[0.9608745098141755, 0.9042692367765216]","[0.6226580034141932, 0.22557201305505092]",8.981015817477152
"[0.5335046983798883, 1.3924897167262869]","[0.24437754265311593, 0.27403241625006464]",10.01017076033802
"[0.536334962031771, 1.316072598125454]","[0.3521476930420271, 0.638570374612556]",7.2704624168879395
"[0.2080243784133782, 0.9014389731246388]","[0.6103620802154583, 0.2067664834569859]",10.342847858780686
"[1.0627640012819526, 1.3387147073405155]","[0.4526849474316824, 0.48667955862818457]",8.404965079140469
"[1.129275197101196, 1.1688988882275537]","[0.4338794178336174, 0.6819677506080906]",7.685610832577979
"[0.8108705362643925, 1.1278600652752546]","[0.477276793829152, 0.17638832026011161]",10.055311659609632
"[0.8221915908719234, 1.235410084046797]","[0.42158349463488254, 0.6740115650089092]",7.095345426849401
"[0.7953040861790378, 0.4160487568267564]","[0.2921146562482041, 0.7767186881983413]",5.965452160838373
"[1.3712627393371666, 1.100972560582369]","[0.491019296227738, 0.48595626902825895]",8.271763327959368
"[0.25613886049538404, 1.4802278899346504]","[0.15830608026197215, 0.7347678914026577]",7.983289508770311
"[0.49954153455729594, 0.4358606023899353]","[0.708729465805337, 0.4172437570353291]",8.453047330293812
"[0.23349675128032246, 1.3387147073405155]","[0.6913705154071231, 0.684860909007793]",7.068349113480579
"[0.41038822952299103, 1.4080561668116416]","[0.06427843227164702, 0.22412543385519976]",8.646951531672963
"[0.8023797453087445, 1.5382482947982457]","[0.18145134745959066, 0.3535942722418782]",9.235936501391356
"[1.166068624575671, 1.3387147073405155]","[0.27258583705021344, 0.4237533634346593]",8.469666603078362
"[1.4321134078526445, 1.393904848552228]","[0.2328049090543067, 0.542372857822454]",8.098531967500577
"[0.7174718357522636, 0.8179461953940993]","[0.12937449626494904, 0.1930239810583999]",9.544428985586054
"[0.6396395853254895, 0.26179938779914946]","[0.19881029785780452, 0.14022384026383272]",10.30234981589552
"[0.27453557423262154, 1.5014548673237706]","[0.21399937945624167, 0.17638832026011161]",9.52969805436379
"[1.3825837939446972, 1.474567362630885]","[0.7311514434030298, 0.7116226242050393]",8.121926706879707
"[1.4816430217605916, 0.5589770712468326]","[0.17132529306063254, 0.24220767385333922]",8.147356436100468
"[0.44152112969370066, 0.37925532935228135]","[0.657375904210621, 0.06789488027127491]",8.301722567807612
"[0.36793427474475054, 0.6212428715882519]","[0.3767395394394967, 0.17928147865981392]",10.490546336312761
"[0.19387306015396472, 0.158494764505431]","[0.6009593154164259, 0.6718416962091325]",7.6192867584995545
"[1.5325877674944803, 1.2906002252585096]","[0.5040385090263985, 0.24727070105281826]",8.272795129249676
"[0.5419954893355364, 0.918420555035935]","[0.1640923970613768, 0.6132552386151606]",7.669556979656425
"[0.9552139825104101, 1.05993373763007]","[0.34780795544247356, 0.48523297942833343]",8.523532041894498
"[0.5335046983798883, 0.9721955644217063]","[0.12937449626494904, 0.08380725146963763]",9.666269202722587
"[0.9325718732953485, 1.4363588033304686]","[0.2125528002563905, 0.477276793829152]",8.538227486000526
"[0.7514349995748559, 1.1646534927497296]","[0.47221376662967296, 0.6277210306136722]",7.506803511196826
"[1.1122936151898997, 0.6481303762811375]","[0.40133138583696637, 0.2262953026549765]",8.760468944946393
"[0.6410547171514308, 1.4575857807195887]","[0.281988601849246, 0.7116226242050393]",7.101180333756236
"[1.088236374148897, 0.5830343122878354]","[0.629890899413449, 0.12937449626494904]",7.712548978357195
"[1.0429521557187738, 1.2240890294392663]","[0.3384051906434411, 0.22195556505542302]",9.489278911920797
"[1.3755081348149905, 0.9821014872032957]","[0.46136442263078936, 0.21978569625564628]",8.44352013230703
"[1.5382482947982457, 0.7825678997455656]","[0.20893635225676263, 0.44400547223257547]",8.020782225237443
"[1.137765988056844, 0.24198754223597055]","[0.1872376642589953, 0.09754975386822361]",9.170772432466858
"[0.316989529010862, 1.4802278899346504]","[0.2096596418566882, 0.3601038786412084]",9.186057030747811
"[0.34953756100751304, 0.779737636093683]","[0.7065595970055603, 0.3912053314380083]",10.176028620846441
"[1.255221929609976, 1.433528539678586]","[0.31236676504612026, 0.7825050049977459]",7.6056553059781695
"[1.5637206676651898, 0.9254962141656418]","[0.24003780505356248, 0.4280931010342127]",7.995592976437755
"[0.825021854523806, 1.368432475685284]","[0.3564874306415805, 0.7145157826047416]",6.8207568621566885
"[0.42312441595646316, 1.3670173438593425]","[0.235698067454009, 0.2805420226493949]",9.858813902571045
"[0.8759666002576946, 1.3585265529036943]","[0.36516690584068745, 0.7007732802061556]",6.960002041485386
"[0.8787968639095773, 0.41180336134893236]","[0.38686559383845476, 0.7116226242050393]",6.427537532474136
"[0.4132184931748737, 1.2127679748317355]","[0.22412543385519976, 0.5033152194264728]",8.573348522947915
"[0.9877620145070611, 1.324563389081102]","[0.6183182658146397, 0.3080270274465668]",8.982275196982966
"[0.3240651881405687, 1.2071074475279702]","[0.7072828866054858, 0.7282582850033276]",6.349773681368741
"[1.1080482197120758, 0.3014230789255072]","[0.4483452098321289, 0.7362144706025089]",6.793757376104264
"[0.24764806953973595, 0.19811845563178876]","[0.4563013954313103, 0.15975265946182332]",9.423103803535897
"[1.2976758843882163, 1.433528539678586]","[0.48233982102863104, 0.09682646426829802]",8.647929775519437
"[0.3636888792669265, 0.50378693003512]","[0.6523128770111419, 0.2993475522474599]",9.369855270479029
"[0.4443513933455834, 1.357111421077753]","[0.08597712026941437, 0.20459661465720916]",8.925778929987043
"[1.0132343873740055, 1.3613568165555772]","[0.4374958658332453, 0.7239185474037741]",6.985257917387901
"[0.8066251407865686, 1.1887107337907326]","[0.4201369154350314, 0.5445427266222308]",8.209892743087924
"[0.25189346501756, 1.4406041988082925]","[0.778888556998118, 0.35142440344210146]",8.570317891180279
"[0.5561468075949498, 0.7627560541823868]","[0.08814698906919109, 0.7825050049977459]",6.815976908180858
"[1.279279170650979, 1.2580521932618587]","[0.25161043865237176, 0.5170577218250588]",8.104449915224421
"[0.6764330127999645, 1.5424936902760698]","[0.765146054599532, 0.48957271702788685]",7.494813122333501
"[1.3033364116919819, 0.5603922030727739]","[0.7145157826047416, 0.6993267010063045]",6.5793064598002555
"[1.3075818071698058, 0.36227374744098517]","[0.7579131586002763, 0.07946751387008416]",7.127408409737423
"[0.4570875797790555, 1.4731522308049436]","[0.7137924930048161, 0.5474358850219331]",7.725990897178799
"[1.3953199803781695, 1.222673897613325]","[0.17711160986003718, 0.5467125954220076]",8.136464292345904
"[0.8872876548652254, 0.6835086719296712]","[0.37167651224001763, 0.7571898690003507]",7.181245325260129
"[1.4929640763681225, 0.8335126454794541]","[0.3268325570446319, 0.42519994263451044]",8.005818869412606
"[1.250976534132152, 0.2221756966727917]","[0.6675019586095791, 0.4512383682318313]",6.326704887164565
"[0.3014230789255072, 0.4783145571681757]","[0.5713044418194771, 0.6631622210100255]",7.822132075219552
"[0.5745435213321874, 1.3712627393371666]","[0.43966573463302194, 0.7166856514045183]",6.291036039372633
"[1.5028699991497119, 1.1929561292685567]","[0.3412983490431434, 0.7130692034048904]",8.181149510928282
"[0.29717768344768314, 1.1080482197120758]","[0.6002360258165003, 0.38324914583882685]",9.87680190701874
"[0.5292593029020642, 0.34812242918157166]","[0.7622528961998297, 0.38324914583882685]",7.594582579901838
"[0.7542652632267387, 0.48822047994976514]","[0.6125319490152351, 0.41073415063599883]",7.7563769399647375
"[0.382085593004164, 0.7967192180049791]","[0.328279136244483, 0.4939124546274404]",8.579091340991438
"[1.5325877674944803, 0.6721876173221405]","[0.5054850882262496, 0.13299094426457692]",8.165719422866138
"[1.1038028242342517, 0.8264369863497474]","[0.328279136244483, 0.7781652673981925]",7.749015008110506
"[0.7429442086192078, 1.0698396604116593]","[0.2783721538496181, 0.7253651266036253]",7.037767359119254
"[0.31981979266274474, 0.35236782465939576]","[0.6978801218064533, 0.46136442263078936]",8.639915211221169
"[0.4599178434309382, 1.0981422969304862]","[0.29717768344768314, 0.295731104247832]",10.180621554198888
"[1.1943712610944979, 1.389659453074404]","[0.3846957250386781, 0.23063504025452997]",9.006698862313671
"[1.263712720565624, 1.13352059257902]","[0.48523297942833343, 0.5481591746218587]",8.240006844733731
"[1.3104120708216886, 1.4505101215898821]","[0.4874028482281101, 0.43677257623331966]",8.339458488871042
"[1.483058153586533, 0.918420555035935]","[0.4563013954313103, 0.20170345625750682]",8.218044123563976
"[0.792473822527155, 0.7061507811447328]","[0.4136273090357012, 0.15902936986189775]",9.799020054560364
"[1.016064651025888, 1.4278680123748204]","[0.4743836354294497, 0.2689693890505856]",9.28021914967753
"[0.4259546796083458, 0.2632145196250908]","[0.14890331546293967, 0.19519384985817664]",10.403815917514123
"[0.43161520691211125, 0.8901179185171081]","[0.20387332505728356, 0.7072828866054858]",6.721248476961285
"[1.5085305264534774, 0.7641711860083281]","[0.28922149784850176, 0.41796704663525464]",7.984663224550281
"[1.393904848552228, 0.4259546796083458]","[0.7174089410044439, 0.5857702338179888]",6.606362025737175
"[0.918420555035935, 1.0387067602409497]","[0.7116226242050393, 0.4049478338365943]",9.217352644621213
"[0.9566291143363514, 0.37925532935228135]","[0.3767395394394967, 0.6906472258071975]",6.486609549797833
"[1.202862052050146, 0.658036299062727]","[0.6826910402080162, 0.24437754265311593]",7.492687543245194
"[0.8929481821689907, 0.4160487568267564]","[0.47510692502937535, 0.4736603458295242]",6.982142710380154
"[0.6835086719296712, 1.2467311386543278]","[0.16770884506100467, 0.3080270274465668]",9.42005182932597
"[0.7684165814861521, 1.2934304889103925]","[0.18145134745959066, 0.13877726106398156]",9.888186534749769
"[1.3514508937739877, 0.18821253285019932]","[0.30296400024708775, 0.7253651266036253]",7.643173185817093
"[1.4887186808902984, 0.568882994028422]","[0.20025687705765569, 0.5004220610267706]",8.076497459284974
"[0.7061507811447328, 0.29717768344768314]","[0.6284443202135979, 0.14962660506286524]",7.170845710122506
"[0.6919994628853193, 1.016064651025888]","[0.14239370906360943, 0.3926519106378594]",8.918563227107798
"[1.0330462329371843, 1.2439008750024452]","[0.07585106587045627, 0.27547899544991583]",8.721851954591635
"[0.6085066851547798, 1.316072598125454]","[0.20098016665758126, 0.3948217794376362]",9.213622841481511
"[0.4868053481238238, 0.6424698489773721]","[0.3073037378466412, 0.5351399618231982]",7.802913026666964
"[0.27878096971044564, 0.5986007623731904]","[0.35721072024150613, 0.6074689218157561]",7.494969581873577
"[0.9934225418108266, 0.5052020618610613]","[0.2234021442552742, 0.15468963226234428]",9.412759707409032
"[0.8604001501723397, 0.2830263651882696]","[0.12141831066576769, 0.19374727065832548]",9.69466595203193
"[1.5014548673237706, 1.3132423344735713]","[0.40422454423666865, 0.07223461787082838]",8.324274338677782
"[0.6594514308886683, 0.2731204424066802]","[0.42953968023406386, 0.08019080347000973]",9.602360202003895
"[0.5335046983798883, 0.25047833319161866]","[0.15107318426271638, 0.6740115650089092]",6.18171838471843
"[1.2283344249170904, 1.1604080972719055]","[0.07874422427015859, 0.6638855106099512]",8.210382972199662
"[0.21934543302090898, 1.417962089593231]","[0.17494174106026045, 0.6689485378094302]",7.970817162860805
"[1.18588047013885, 0.9170054232099937]","[0.3818025666389757, 0.7658693441994576]",7.8833713731691795
"[0.7542652632267387, 0.592940235069425]","[0.1930239810583999, 0.3535942722418782]",9.069666115153398
"[0.18255200554643392, 1.5099456582794186]","[0.3846957250386781, 0.13154436506472578]",9.574282327776649
"[0.23632701493220515, 0.17972174189455123]","[0.25016385945252056, 0.2776488642496925]",9.837684838053642
"[0.7769073724418002, 0.7627560541823868]","[0.25161043865237176, 0.2877749186486506]",9.544713118585365
"[0.27453557423262154, 0.9368172687731726]","[0.7152390722046672, 0.27981873304946925]",10.248708032291638
"[0.316989529010862, 1.1773896791832017]","[0.6638855106099512, 0.10188949146777708]",9.379383899482693
"[0.5773737849840701, 1.0146495191999467]","[0.2234021442552742, 0.40711770263637104]",9.170331832354005
"[1.2170133703095596, 0.9594593779882341]","[0.5828770754182864, 0.6754581442087604]",7.834584257719068
"[0.9806863553773544, 0.3636888792669265]","[0.36155045784105955, 0.30875031704649236]",8.091725558717236
"[1.4080561668116416, 1.2198436339614422]","[0.35865729944135727, 0.26390636185110655]",8.35022757440036
"[1.2481462704802693, 0.18679740102425796]","[0.49608232342721703, 0.36227374744098517]",7.012802179740735
"[1.0514429466744217, 1.0981422969304862]","[0.4845096898284078, 0.6465265602117373]",7.8822283182348585
"[1.3627719483815184, 0.8052100089606272]","[0.504761798626324, 0.4317095490338406]",8.205773881598427
"[0.31557439718492064, 0.19387306015396472]","[0.19374727065832548, 0.5438194370223052]",8.117173770824339
"[0.5901099714175422, 0.4188790204786391]","[0.760083027400053, 0.14528686746331176]",6.98689771764989
"[0.9651199052919995, 0.45284218430123147]","[0.7022198594060067, 0.06789488027127491]",6.827953682050069
"[0.564637598550598, 1.2948456207363337]","[0.3485312450423992, 0.4382191554331708]",9.176492104142987
"[1.4321134078526445, 0.7174718357522636]","[0.6378470850126303, 0.15830608026197215]",7.9783706302104225
"[0.8405883046091609, 1.38541405759658]","[0.309473606646418, 0.22050898585557185]",10.074565816399511
"[0.6099218169807211, 0.9254962141656418]","[0.7347678914026577, 0.4591945538310126]",9.739220560480419
"[0.6198277397623105, 0.34670729735563033]","[0.6038524738161282, 0.39771493783733847]",7.113098482439589
"[1.4632463080233542, 0.46133297525687955]","[0.3391284802433666, 0.4476219202322034]",8.060194448455599
"[0.33963163822592357, 0.7132264402744396]","[0.5199508802247611, 0.41507388823555236]",9.677170962852676
"[1.0670093967597767, 1.5693811949689553]","[0.41796704663525464, 0.551052333021561]",7.831022338624015
"[1.3981502440300522, 1.1972015247463808]","[0.7622528961998297, 0.588663392217691]",7.731638020437316
"[0.7740771087899175, 0.9410626642509966]","[0.27186254745028793, 0.2234021442552742]",10.00905693817971
"[1.1533324381421988, 0.7910586907012137]","[0.5213974594246124, 0.6074689218157561]",8.106978481893355
"[0.6099218169807211, 0.50378693003512]","[0.12214160026569326, 0.4121807298358501]",9.021641054006023
"[0.4556724479531142, 0.6651119581924337]","[0.7239185474037741, 0.30513386904686446]",9.682508487411301
"[1.2000317883982634, 1.100972560582369]","[0.42230678423480816, 0.7485103938012437]",7.712779292299642
"[0.5603922030727739, 1.18588047013885]","[0.08670040986933994, 0.1959171394581022]",9.057373324231996
"[0.8264369863497474, 0.8957784458208735]","[0.10188949146777708, 0.28632833944879943]",8.920203298133758
"[1.5255121083647736, 0.9778560917254717]","[0.1503498946627908, 0.5438194370223052]",8.147650427080091
"[1.1519173063162575, 1.4490949897639407]","[0.16481568666130236, 0.7108993346051137]",7.891378452123183
"[0.4669935025606449, 1.263712720565624]","[0.3781861186393478, 0.2653529410509577]",10.46370878204053
"[0.747189604097032, 1.4802278899346504]","[0.43966573463302194, 0.235698067454009]",10.081374476914128
"[0.88162712756146, 0.42878494326022853]","[0.5083782466259519, 0.48161653142870553]",7.0093175434885095
"[0.34812242918157166, 0.2731204424066802]","[0.37167651224001763, 0.6993267010063045]",6.261156833415321
"[0.1967033238058474, 0.5349198302058297]","[0.5156111426252077, 0.4555781058313847]",9.415272858113317
"[1.4646614398492954, 0.3863309884819881]","[0.3499778242422503, 0.49318916502751475]",8.069791564370677
"[0.4259546796083458, 0.6141672124585451]","[0.4881261378280357, 0.3601038786412084]",9.53923860673182
"[0.3750099338744573, 1.0429521557187738]","[0.6703951170092813, 0.44400547223257547]",9.614378726735897
"[0.41038822952299103, 0.7953040861790378]","[0.26824609945066, 0.4982521922269938]",8.45609506570996
"[0.8731363366058119, 1.1434265153606096]","[0.7774419777982668, 0.23135832985445554]",8.208698950458158
"[0.979271223551413, 1.5651357994911312]","[0.3890354626382315, 0.7579131586002763]",6.709768712469109
"[1.3825837939446972, 0.3056684744033312]","[0.14962660506286524, 0.45774797463116146]",8.16438715955824
"[0.35661322013721974, 0.9608745098141755]","[0.46498087063041726, 0.5626249666203702]",8.130060101914507
"[0.4146336250008151, 0.7995494816568618]","[0.3275558466445574, 0.2812653122493204]",10.302864598955846
"[0.6495455081070789, 1.255221929609976]","[0.12214160026569326, 0.5619016770204447]",8.304673193750506
"[0.9537988506844688, 0.8533244910426331]","[0.2262953026549765, 0.2487172802526694]",9.324451273687943
"[1.357111421077753, 1.4604160443714715]","[0.5684112834197749, 0.6306141890133745]",7.959883366394364
"[1.1179541424936652, 1.3429601028183396]","[0.09827304346814919, 0.2805420226493949]",8.797955193655522
"[1.0698396604116593, 1.1717291518794364]","[0.537309830622975, 0.5966195778168724]",8.111740732386203
"[0.8363429091313368, 1.0783304513673073]","[0.2776488642496925, 0.7420007874019136]",7.146503881881253
"[0.3368013745740409, 1.166068624575671]","[0.10333607066762823, 0.6718416962091325]",7.805596930209292
"[0.7981343498309205, 1.3514508937739877]","[0.2610132034514042, 0.3101968962463435]",9.684842342659124
"[1.3019212798660404, 0.25896912414726675]","[0.48233982102863104, 0.5315235138235704]",7.173718388200399
"[1.3556962892518116, 0.3000079470995658]","[0.10984567706695844, 0.25812004505170194]",8.32657629660472
"[0.783983031571507, 0.6693573536702577]","[0.07946751387008416, 0.11707857306621422]",9.21396733591889
"[0.7188869675782049, 0.3368013745740409]","[0.21761582745586955, 0.7137924930048161]",5.695220495152171
"[1.0019133327664747, 0.2165151693690263]","[0.06427843227164702, 0.7550200002005739]",6.718955274577344
"[0.31840466083680335, 1.1363508562309028]","[0.3593805890412828, 0.4374958658332453]",9.246849779947304
"[0.45850271160499684, 0.5462408848133604]","[0.6183182658146397, 0.7680392129992344]",7.726596590949499
"[0.6707724854961991, 0.946723191554762]","[0.17928147865981392, 0.5387564098228261]",8.176603094736082
"[1.226919293091149, 1.4038107713338175]","[0.6696718274093557, 0.32900242584440853]",8.393364823415727
"[0.9042692367765216, 0.7641711860083281]","[0.6421868226121838, 0.35504085144172937]",8.883838393024352
"[0.5250139074242401, 0.6410547171514308]","[0.7072828866054858, 0.62482787221397]",8.921278021409158
"[0.5023717982091787, 0.48114482082005844]","[0.24437754265311593, 0.3412983490431434]",9.518737083587355
"[1.1575778336200229, 0.75568039505268]","[0.0715113282709028, 0.48957271702788685]",8.225196902492037
"[0.9863468826811198, 0.7938889543530964]","[0.42881639063413834, 0.6805211714082394]",7.7792553904749795
"[1.3089969389957472, 0.9721955644217063]","[0.5062083778261751, 0.7398309186021368]",7.906987970034305
"[0.47972968899411705, 1.3302239163848675]","[0.3485312450423992, 0.2487172802526694]",10.460806693141635
"[0.2533085968435014, 0.39340664761169486]","[0.42519994263451044, 0.0686181698712005]",9.879675154565145
"[1.3613568165555772, 0.2929322879698591]","[0.32610926744470625, 0.4563013954313103]",7.880187033027877
"[0.48255995264599977, 0.9764409598995304]","[0.5669647042199237, 0.35793400984143164]",10.169404367426838
"[0.5193533801204748, 0.3806704611782227]","[0.21110622105653934, 0.31959966104537607]",9.692863065892245
"[0.5349198302058297, 0.8660606774761052]","[0.29717768344768314, 0.7181322306043695]",6.509806413076554
"[1.1349357244049614, 1.5552298767095418]","[0.22050898585557185, 0.39699164823741284]",8.625369206451131
"[1.2594673250878, 0.9283264778175245]","[0.35721072024150613, 0.45340823703160793]",8.272646271065925
"[1.0755001877154249, 1.2835245661288028]","[0.1308210754648002, 0.6913705154071231]",7.988236342969541
"[0.9000238412986975, 1.2127679748317355]","[0.37529296023964553, 0.4664274498302684]",8.707965095428541
"[0.4740691616903517, 0.946723191554762]","[0.6971568322065277, 0.0650017218715726]",8.557116212216922
"[0.6891691992334367, 1.4250377487229378]","[0.7217486786039974, 0.46498087063041726]",8.12417896348439
"[0.3537829564853371, 0.32123492448868607]","[0.5915565506173933, 0.36806006424038973]",8.312719729648556
"[0.43161520691211125, 1.1844653383129085]","[0.32900242584440853, 0.7846748737975227]",6.1774525031238285
"[0.9438929279028794, 0.7825678997455656]","[0.4563013954313103, 0.12358817946554441]",9.393158655753899
"[0.4740691616903517, 1.0655942649338352]","[0.22412543385519976, 0.3485312450423992]",9.621682978574594
"[0.34387703370374767, 1.1604080972719055]","[0.09321001626867015, 0.6371237954127047]",7.956143339279862
"[1.0585186058041285, 0.9099297640802869]","[0.26245978265125536, 0.5127179842255054]",8.177410441761838
"[1.1915409974426152, 1.4264528805488792]","[0.6884773570074207, 0.3875888834383804]",8.366675881166842
"[0.7160567039263223, 0.7726619769639762]","[0.47583021462930086, 0.5937264194171701]",8.036952143388667
"[1.4915489445421812, 0.8589850183463984]","[0.4100108610360733, 0.09248672666874456]",8.263392739537668
"[1.0019133327664747, 0.27453557423262154]","[0.35865729944135727, 0.778888556998118]",6.252895528813651
"[0.46982376621252764, 0.31981979266274474]","[0.13443752346442808, 0.28922149784850176]",10.187401678973966
"[1.2707883796953308, 1.5000397354978292]","[0.09321001626867015, 0.7369377602024345]",8.145582027953456
"[0.5533165439430672, 1.0033284645924159]","[0.14601015706323733, 0.5850469442180631]",7.992129339053171
"[0.7910586907012137, 0.8561547546945157]","[0.3130900546460459, 0.1112922562668096]",10.230980829764581
"[0.3721796702225746, 1.559475272187366]","[0.7542967106006484, 0.09393330586859572]",7.828230268963396
"[0.792473822527155, 1.3415449709923981]","[0.6016826050163514, 0.3391284802433666]",9.251444386277344
"[1.4363588033304686, 0.6226580034141933]","[0.48884942742796134, 0.6819677506080906]",8.094230011748978
"[1.3825837939446972, 1.3981502440300522]","[0.6465265602117373, 0.7224719682039229]",7.863485420103745
"[1.1575778336200229, 0.2080243784133782]","[0.1467334466631629, 0.14890331546293967]",9.040577346094446
"[0.7726619769639762, 0.45284218430123147]","[0.30658044824671565, 0.4693206082299707]",7.58859656962086
"[0.36793427474475054, 0.918420555035935]","[0.12648133786524673, 0.43894244503309643]",8.928896049829033
"[0.8830422593874013, 0.17123095093890314]","[0.46859731863004506, 0.48884942742796134]",5.4364921008092795
"[1.5042851309756533, 0.5603922030727739]","[0.537309830622975, 0.27620228504984135]",8.025418904750985
